code,name,sector,report_date,notice_date,revenue_cny,revenue_yoy_pct,net_profit_cny,net_profit_yoy_pct,gross_margin_pct,ocf_cny,inventory_cny,accounts_receivable_cny,capex_cny,pre_close_raw,ret_1d_pct,ret_5d_pct,ret_20d_pct,excess_1d_pct,excess_5d_pct,excess_20d_pct,date_1d,date_5d,date_20d,ttm_revenue_cny,ttm_net_profit_cny,financial_source,cashflow_source,balance_source,price_source,benchmark_source
002594,比亚迪,电动车/动力电池,2023-03-31,2023-04-28,120173608000,79.8328100401,4130063000,410.89,17.8633340192,14465699000,88278571000,39030536000,32357737000,255.86,-1.3054013913859186,1.5359962479480904,-0.8598452278589908,-0.643300257908308,2.9563843512095067,5.497643267722063,2023-05-04,2023-05-10,2023-05-31,477409058000,19944103000,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.002594&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
002594,比亚迪,电动车/动力电池,2023-06-30,2023-08-29,260124143000,72.7168775379,10954145000,204.68,18.3268598025,81971177000,86900482000,49058860000,65936866000,246.71,1.2524826719630289,0.9403753394673808,-3.327793765960041,1.5324501394304857,1.1695107248527736,5.848179081887805,2023-08-30,2023-09-05,2023-09-26,533577526000,23981314000,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.002594&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
002594,比亚迪,电动车/动力电池,2023-09-30,2023-10-31,422274838000,57.7489761797,21366896000,129.47,19.7852586708,97860288000,92711639000,52970472000,100966754000,238.54,-0.9809675526117223,1.018697073866015,-12.002179927894696,-0.06841833234965122,-0.20307774760626174,-6.792062244194652,2023-11-01,2023-11-07,2023-11-28,578647626000,28677877000,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.002594&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
002594,比亚迪,电动车/动力电池,2023-12-31,2024-03-27,602315354000,42.0351959809,30040811000,80.72,18.5810320552,169725025000,87676748000,61866019000,122093509000,211.98,-1.698273422020946,-1.8020567978111135,3.486177941315227,-2.4734321258308545,-6.889130108407815,6.185400267495577,2024-03-28,2024-04-03,2024-04-26,602315354000,30040811000,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22002594%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.002594&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2020-09-30,2020-10-28,31522480929.97,-4.0578205331,3356875043.55,-3.1,27.4059238667,10305924782.09,9346975874.54,8988062513.02,8050755719.05,240.26,-0.10821609922583297,6.363939066011826,2.4806459668692327,-0.4675775706324381,4.652874095139015,-2.3885968942365166,2020-10-29,2020-11-04,2020-11-25,44454795036.3,4452877208.700001,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2020-12-31,2021-04-28,50319487700,9.8966214176,5583338700,22.43,27.7632677488,18429902600,13224641000,11293523700,13302355800,367.03,3.531046508459812,0.32149960493692564,18.273710595864113,3.3937708662651334,-0.43782701493222387,4.734154321140416,2021-04-29,2021-05-10,2021-05-31,50319487700,5583338700,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2021-03-31,2021-04-30,19166685200,112.2369870098,1954417200,163.38,27.2795235349,10966870600,17194779915.91,12260857992.64,8903269600,388.17,-1.0742715820387994,-6.87070098152871,9.359301337043036,-0.6277031840988934,-3.4537907957007286,0.8770849628684463,2021-05-06,2021-05-12,2021-06-02,60455378847.54,6795712716.8,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2021-06-30,2021-08-26,44074560600,134.0724411312,4483787600,131.45,27.2556893057,25742059700,24165705805.13,13981824366.21,20090694900,521.0,-2.591170825335898,-5.2783109404990425,-1.4395393474088247,-4.674710368045975,-6.971953379895002,0.342540017738846,2021-08-27,2021-09-02,2021-09-27,75564595167.03,8129845209.5,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2021-09-30,2021-10-28,73361545500,132.727702058,7751145700,130.9,27.5110256504,28686238600,34961665056.94,14340032235.16,30667430400,607.2,5.2733860342556005,6.529973649538867,7.707509881422925,2.9836857485730395,6.384002984998838,9.059807960384381,2021-10-29,2021-11-04,2021-11-25,92158552270.03,9977609356.45,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2021-12-31,2022-04-22,130355796400,159.0562868548,15931317900,185.34,26.283506408,42908008700,40199691900,23753548200,43767770800,415.34,-6.076949005633924,-1.4421919391341964,-3.9389415900226266,1.3034737219010606,-5.410150807501446,-18.46707534475861,2022-04-25,2022-04-29,2022-05-25,130355796400,15931317900,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2022-03-31,2022-04-30,48678419100,153.97,1492804600,-23.62,14.4845396181,7075886400,61578271700,24877828400,11607436800,409.35,-8.147062416025408,0.09771589104676792,3.8304629290338177,-7.972561178176507,-5.724336009197706,-10.201163108030741,2022-05-05,2022-05-11,2022-06-01,159867530300,15469705300,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2022-06-30,2022-08-24,112971257900,156.318511999,8168034600,82.17,18.675464089,18682343000,75505395700,37454291700,24699849700,524.0,-1.9083969465648831,-7.82442748091603,-20.80343511450381,0.13702820999396126,-0.09185215717634199,-7.871859181154461,2022-08-25,2022-08-31,2022-09-22,199252493700,19615564900,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2022-09-30,2022-10-22,210340240500,186.7172972794,17591591700,126.95,18.9499569865,25967948600,79025040400,54126365500,35722696500,413.0,-2.1743341404358407,-11.501210653753024,-7.799031476997575,-0.4929875294215069,-7.391921754639297,-4.93890724522974,2022-10-24,2022-10-28,2022-11-18,267334491400,25771763900,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2022-12-31,2023-03-10,328593987500,152.0747036762,30729163500,92.89,20.2512464718,61208843300,76668898800,57966516900,48215268100,405.79,-3.398309470415739,-7.3461642721604825,-0.9315163015352845,-2.222181324295691,-0.9564440990916578,1.7375881249392822,2023-03-13,2023-03-17,2023-04-10,328593987500,30729163500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2023-03-31,2023-04-21,89038465300,82.9115795998,9822265100,557.97,21.2688454773,20966278500,64037677300,48606965200,10465642800,404.99,-2.0025185807057033,-42.998592557840944,-44.38134274920369,0.2625143628605331,-41.82245515842949,-42.626414235440315,2023-04-24,2023-04-28,2023-05-24,368954033700,39058624000,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2023-06-30,2023-07-26,189246041300,67.5169815915,20717264500,153.64,21.6332700641,37070369800,48910488200,61516723600,18452610700,226.66,0.1411806229594914,4.3413041560045995,0.3705991352686899,0.8098236687846816,4.010033339420249,11.486296275500674,2023-07-27,2023-08-02,2023-08-23,404868770900,43278393400,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
300750,宁德时代,动力电池,2023-09-30,2023-10-20,294677250600,40.0955185273,31145473600,77.05,21.9159138917,52653692300,48884011700,68726798500,26917282900,181.0,-2.0662983425414394,2.055248618784522,-0.1491712707182402,1.1145387943513163,2.265771210158396,0.44038043999894416,2023-10-23,2023-10-27,2023-11-17,412930997600,44283045400,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_LICO_FN_CPD&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_CASHFLOW&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://datacenter-web.eastmoney.com/api/data/v1/get?reportName=RPT_DMSK_FN_BALANCE&columns=ALL&filter=%28SECURITY_CODE%3D%22300750%22%29&pageNumber=1&pageSize=500,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.300750&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61,https://push2his.eastmoney.com/api/qt/stock/kline/get?secid=0.399808&klt=101&fqt=0&beg=20190101&end=20260722&lmt=5000&fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61
